Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; ;
2025-08-05 04:55:00.0;-18,8;1;0;-30,6;11,6;-18,9;;0
2025-08-05 05:00:00.0;-18,4;1;0;-30,3;11,9;-18,4;;0
2025-08-05 05:05:00.0;-18;1;0;-30,1;12,1;-18;;0
2025-08-05 05:10:00.0;-17,6;1;0;-29,8;12,3;-17,5;;0
2025-08-05 05:15:00.0;-16,9;1;0;-29,5;12,8;-16,7;;0
2025-08-05 05:20:00.0;-16,5;1;0;-28,4;12,1;-16,3;;0
2025-08-05 05:25:00.0;-16,1;1;0;-27,6;11,7;-15,9;;0
2025-08-05 05:30:00.0;-15,8;1;0;-27,3;11,7;-15,6;;0
2025-08-05 05:35:00.0;-15,5;1;0;-27,2;11,8;-15,3;;0
2025-08-05 05:40:00.0;-15,4;1;0;-27,2;12;-15,2;;0
2025-08-05 05:45:00.0;-15,2;1;0;-27,2;12,1;-15,2;;0
2025-08-05 05:50:00.0;-16;1;0;-27,4;11,5;-15,9;;0
2025-08-05 06:10:00.0;-17,6;1;0;-28,4;10,8;-17,6;;0
2025-08-05 06:15:00.0;-17,7;1;0;-28,4;10,6;-17,7;;0
2025-08-05 06:20:00.0;-17,9;1;0;-29,5;11,6;-17,9;;0
2025-08-05 06:25:00.0;-18,3;1;0;-30,8;12,5;-18,3;;0
2025-08-05 06:30:00.0;-18,7;1;0;-30,9;12,1;-18,8;;0
2025-08-05 06:35:00.0;-18,9;1;0;-30,7;11,7;-19;;0
2025-08-05 06:40:00.0;-19,1;1;0;-30,7;11,6;-19,2;;0
2025-08-05 06:45:00.0;-19,2;1;0;-30,9;11,6;-19,3;;0
2025-08-05 06:50:00.0;-19,3;1;0;-30,9;11,4;-19,4;;0
2025-08-05 06:55:00.0;-19,5;1;0;-31;11,4;-19,5;;0
2025-08-05 07:00:00.0;-19,5;1;0;-31,2;11,5;-19,7;;0
2025-08-05 07:05:00.0;-19,6;1;0;-31,1;11,3;-19,7;;0
2025-08-05 07:10:00.0;-19,7;1;0;-31,1;11,3;-19,8;;0
2025-08-05 07:15:00.0;-19,8;1;0;-31,1;11,2;-19,9;;0
2025-08-05 07:20:00.0;-19,8;1;0;-24,8;5,3;-19,6;;0
2025-08-05 07:25:00.0;-18,9;1;0;-32,9;13,7;-19,2;;0
2025-08-05 07:30:00.0;-19,4;1;0;-31,3;11,8;-19,5;;0
2025-08-05 07:35:00.0;-19,7;1;0;-31,1;11,4;-19,7;;0
2025-08-05 07:40:00.0;-19,9;1;0;-31,1;11,1;-20;;0
2025-08-05 07:45:00.0;-19,9;1;0;-31,3;11,3;-20;;0
2025-08-05 07:50:00.0;-20;1;0;-31,1;11;-20,1;;0
2025-08-05 07:55:00.0;-20,1;1;0;-31,3;11,1;-20,1;;0
2025-08-05 08:00:00.0;-20,1;1;0;-31;10,8;-20,2;;0
2025-08-05 08:05:00.0;-20,1;1;0;-31,5;11,3;-20,2;;0
2025-08-05 08:10:00.0;-20,2;1;0;-31,4;11,2;-20,3;;0
2025-08-05 08:15:00.0;-20,2;1;0;-30;9,7;-20,3;;0
2025-08-05 08:20:00.0;-20,2;1;0;-30;9,8;-20,2;;0
2025-08-05 08:25:00.0;-20,1;1;0;-30,1;10;-20,2;;0
2025-08-05 08:30:00.0;-20,1;1;0;-30,1;9,9;-20,2;;0
2025-08-05 08:35:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-05 08:40:00.0;-20,1;1;0;-30,2;10;-20,2;;0
2025-08-05 08:45:00.0;-20,2;1;0;-29,9;9,6;-20,2;;0
2025-08-05 08:50:00.0;-20;1;0;-29,7;9,6;-20,1;;0
2025-08-05 08:55:00.0;-17,9;1;0;-30,3;11,9;-18,5;;0
2025-08-05 09:00:00.0;-18,2;1;0;-30,4;12,3;-18,1;;0
2025-08-05 09:05:00.0;-19;1;0;-30,9;11,9;-19;;0
2025-08-05 09:10:00.0;-19,5;1;0;-31,1;11,5;-19,6;;0
2025-08-05 09:15:00.0;-19,8;1;0;-31,2;11,4;-19,9;;0
2025-08-05 09:20:00.0;-20;1;0;-31,3;11,3;-20;;1
2025-08-05 09:25:00.0;-18,4;1;1;-32,5;12,5;-20;;0
2025-08-05 09:30:00.0;-15,2;0;1;-27,1;9;-18,1;;0
2025-08-05 09:35:00.0;-13,6;0;1;-25,6;9,8;-15,9;;0
2025-08-05 09:40:00.0;-12,3;0;1;-24,6;11,3;-13,3;;0
2025-08-05 09:45:00.0;-12,2;0;1;-23,8;12,9;-10,9;;0
2025-08-05 09:50:00.0;-12,1;0;1;-22,7;14;-8,7;;0
2025-08-05 09:55:00.0;-10,9;0;1;-33,3;32,6;-0,8;;0
2025-08-05 10:00:00.0;-9,5;0;1;-34;33,6;-0,5;;0
2025-08-05 10:05:00.0;-9,2;0;1;-33,9;33,8;-0,1;;0
2025-08-05 10:10:00.0;-8,4;0;1;-33,7;34,1;0,5;;0
2025-08-05 10:15:00.0;-12,3;1;0;-31;20,8;-10,2;;0
2025-08-05 10:20:00.0;-13,6;1;0;-28;15,1;-12,8;;0
2025-08-05 10:25:00.0;-12;1;0;-27,2;15,5;-11,7;;0
2025-08-05 10:30:00.0;-12,3;1;0;-27,5;15,6;-11,9;;0
2025-08-05 10:35:00.0;-11,4;1;0;-27,1;16,2;-11;;0
2025-08-05 10:40:00.0;-12,1;1;0;-27,8;16,1;-11,7;;0
2025-08-05 10:45:00.0;-12,5;1;0;-28;15,8;-12,1;;0
2025-08-05 10:50:00.0;-12,4;1;0;-27,9;15,8;-12,1;;0
2025-08-05 10:55:00.0;-12,1;1;0;-27,9;15,9;-11,9;;0
2025-08-05 11:00:00.0;-12,5;1;0;-28,3;16,1;-12,2;;0
2025-08-05 11:05:00.0;-13,6;1;0;-28,8;15,4;-13,4;;0
2025-08-05 11:10:00.0;-14,8;1;0;-29,1;14,3;-14,8;;0
2025-08-05 11:15:00.0;-13,3;1;0;-31,8;18,5;-13,3;;0
2025-08-05 11:20:00.0;-13;1;0;-28,2;15,4;-12,9;;0
2025-08-05 11:25:00.0;-13,2;1;0;-28,7;15,5;-13,1;;0
2025-08-05 11:30:00.0;-14,4;1;0;-28,9;14,8;-14,1;;0
2025-08-05 11:35:00.0;-15,5;1;0;-29,6;14,3;-15,3;;0
2025-08-05 11:40:00.0;-16;1;0;-29,8;13,8;-16;;0
2025-08-05 11:45:00.0;-16,8;1;0;-30,1;13,4;-16,7;;0
2025-08-05 11:50:00.0;-17,1;1;0;-30,3;13,2;-17,1;;0
2025-08-05 11:55:00.0;-17,4;1;0;-30,3;12,9;-17,4;;0
2025-08-05 12:00:00.0;-16,1;1;0;-29,7;13,5;-16,3;;0
2025-08-05 12:05:00.0;-15,6;1;0;-29,6;14;-15,5;;0
2025-08-05 12:10:00.0;-15,8;1;0;-29,8;13,9;-15,9;;0
2025-08-05 12:15:00.0;-16;1;0;-29,8;13,9;-15,9;;0
2025-08-05 12:20:00.0;-16;1;0;-29,8;13,6;-16,2;;0
2025-08-05 12:25:00.0;-16,4;1;0;-30;13,7;-16,3;;0
2025-08-05 12:30:00.0;-17,1;1;0;-30,4;13,2;-17,1;;0
2025-08-05 12:35:00.0;-17,5;1;0;-30,4;13;-17,5;;0
2025-08-05 12:40:00.0;-17,7;1;0;-30,6;12,9;-17,7;;0
2025-08-05 12:45:00.0;-18;1;0;-30,8;12,8;-18;;0
2025-08-05 12:50:00.0;-18,2;1;0;-30,8;12,6;-18,3;;0
2025-08-05 12:55:00.0;-18;1;0;-30,7;12,6;-18;;0
2025-08-05 13:00:00.0;-18,3;1;0;-30,9;12,5;-18,3;;0
2025-08-05 13:05:00.0;-18,5;1;0;-31;12,4;-18,6;;0
2025-08-05 13:10:00.0;-18,7;1;0;-31,1;12,4;-18,8;;0
2025-08-05 13:15:00.0;-16,3;1;0;-29,9;13,4;-16,4;;0
2025-08-05 13:20:00.0;-15,8;1;0;-29,5;13,8;-15,7;;1
2025-08-05 13:25:00.0;-16,2;0;1;-32,4;15,8;-16,6;;0
2025-08-05 13:30:00.0;-14,8;0;1;-29,4;13,5;-15,9;;0
2025-08-05 13:35:00.0;-14,2;0;1;-27,9;13,6;-14,3;;0
2025-08-05 13:40:00.0;-13;0;1;-26,3;15;-11,2;;0
2025-08-05 13:45:00.0;-12,6;0;1;-25,1;15,9;-9,1;;0
2025-08-05 13:50:00.0;-10,5;0;1;-23,9;16,9;-7;;0
2025-08-05 13:55:00.0;-10,6;0;1;-25,1;19,5;-5,6;;0
2025-08-05 14:00:00.0;-9,8;0;1;-23,9;19,9;-4;;0
2025-08-05 14:05:00.0;-8;0;1;-25,5;23,4;-2,2;;0
2025-08-05 14:10:00.0;-8,5;0;1;-25,8;24,5;-1,3;;0
2025-08-05 14:35:00.0;-12,9;1;0;-28,1;15,4;-12,7;;0
2025-08-05 14:40:00.0;-13;1;0;-28,1;15,3;-12,8;;0
2025-08-05 14:45:00.0;-13;1;0;-28,3;15,4;-12,9;;0
2025-08-05 14:50:00.0;-13,1;1;0;-28,3;15,4;-12,9;;0
2025-08-05 14:55:00.0;-12,9;1;0;-28,3;15,5;-12,9;;0
2025-08-05 15:00:00.0;-12,9;1;0;-28,3;15,5;-12,8;;0
2025-08-05 15:05:00.0;-13;1;0;-28,4;15,5;-12,9;;0
2025-08-05 15:10:00.0;-15,1;1;0;-29,3;14,4;-14,9;;0
2025-08-05 15:15:00.0;-15,4;1;0;-29,4;14,1;-15,3;;0
2025-08-05 15:20:00.0;-16,1;1;0;-29,6;13,6;-16;;0
2025-08-05 15:25:00.0;-16,6;1;0;-29,9;13,4;-16,5;;0
2025-08-05 15:30:00.0;-15,1;1;0;-29;13,6;-15,4;;0
2025-08-05 15:35:00.0;-15,6;1;0;-29,5;14,1;-15,4;;0
2025-08-05 15:40:00.0;-16,2;1;0;-29,7;13,6;-16,1;;0
2025-08-05 15:45:00.0;-16,7;1;0;-30,1;13,4;-16,7;;0
2025-08-05 15:50:00.0;-16,8;1;0;-29,9;13;-16,9;;0
2025-08-05 15:55:00.0;-17,3;1;0;-30,4;13,1;-17,3;;0
2025-08-05 16:00:00.0;-17,6;1;0;-30,4;12,7;-17,6;;0
2025-08-05 16:05:00.0;-16,4;1;0;-29,8;13,3;-16,5;;0
2025-08-05 16:10:00.0;-17,1;1;0;-30,2;13,1;-17,1;;0
2025-08-05 16:15:00.0;-17,7;1;0;-30,5;12,9;-17,7;;0
2025-08-05 16:20:00.0;-17,9;1;0;-30,4;12,4;-18;;0
2025-08-05 16:25:00.0;-18,1;1;0;-30,8;12,6;-18,2;;0
2025-08-05 16:30:00.0;-18,3;1;0;-30,9;12,6;-18,4;;0
2025-08-05 16:35:00.0;-17,1;1;0;-30,1;12,6;-17,5;;0
2025-08-05 16:40:00.0;-15,7;1;0;-29,7;14,1;-15,6;;0
2025-08-05 16:45:00.0;-16,8;1;0;-30,1;13,5;-16,7;;0
2025-08-05 16:50:00.0;-17,4;1;0;-30,3;13;-17,3;;0
2025-08-05 16:55:00.0;-17,7;1;0;-30,6;12,9;-17,7;;0
2025-08-05 17:00:00.0;-18,1;1;0;-30,8;12,6;-18,2;;0
2025-08-05 17:05:00.0;-18,3;1;0;-30,9;12,5;-18,4;;0
2025-08-05 17:10:00.0;-18,5;1;0;-30,7;12,2;-18,6;;0
2025-08-05 17:15:00.0;-18,6;1;0;-30,7;12;-18,7;;0
2025-08-05 17:20:00.0;-18,8;1;0;-31,3;12,5;-18,8;;1
2025-08-05 17:25:00.0;-15,8;1;1;-31,8;13,9;-18;;0
2025-08-05 17:30:00.0;-14,2;0;1;-28,5;11,5;-16,9;;0
2025-08-05 17:35:00.0;-13,8;0;1;-27,1;12;-15;;0
2025-08-05 17:40:00.0;-13,2;0;1;-25,8;13,2;-12,6;;0
2025-08-05 17:45:00.0;-12,2;0;1;-24,1;14,8;-9,3;;0
2025-08-05 17:50:00.0;-11,4;0;1;-23,2;16,1;-7,1;;0
2025-08-05 17:55:00.0;-9,6;0;1;-23,3;18,1;-5,2;;0
2025-08-05 18:00:00.0;-9,9;0;1;-24,4;20,6;-3,9;;0
2025-08-05 18:05:00.0;-8,7;0;1;-23,1;20,8;-2,3;;0
2025-08-05 18:10:00.0;-8,2;0;1;-25,8;24,6;-1,2;;0
2025-08-05 18:15:00.0;-12,1;0;0;-30,4;21,3;-9,1;;0
2025-08-05 18:20:00.0;-13,1;1;0;-27,8;15,2;-12,6;;0
2025-08-05 18:25:00.0;-13,7;1;0;-28,1;14,6;-13,5;;0
2025-08-05 18:30:00.0;-13,8;1;0;-28,2;14,5;-13,7;;0
2025-08-05 18:35:00.0;-13,8;1;0;-28,3;14,7;-13,6;;0
2025-08-05 18:40:00.0;-13,7;1;0;-28,3;14,8;-13,5;;0
2025-08-05 18:45:00.0;-13,6;1;0;-28,4;15;-13,4;;0
2025-08-05 18:50:00.0;-13,5;1;0;-28,4;15;-13,4;;0
2025-08-05 18:55:00.0;-13,4;1;0;-28,4;15,1;-13,2;;0
2025-08-05 19:00:00.0;-13,2;1;0;-28,4;15,3;-13,1;;0
2025-08-05 19:05:00.0;-13,6;1;0;-28,5;15,1;-13,4;;0
2025-08-05 19:10:00.0;-13,6;1;0;-28,5;14,8;-13,8;;0
2025-08-05 19:15:00.0;-15,2;1;0;-29,1;14;-15;;0
2025-08-05 19:20:00.0;-15,9;1;0;-29,7;13,9;-15,8;;0
2025-08-05 19:25:00.0;-16,4;1;0;-29,9;13,5;-16,4;;0
2025-08-05 19:30:00.0;-16,8;1;0;-30;13,2;-16,8;;0
2025-08-05 19:35:00.0;-17,1;1;0;-30,2;13;-17,2;;0
2025-08-05 19:40:00.0;-17,5;1;0;-30,3;12,8;-17,5;;0
2025-08-05 19:45:00.0;-17,7;1;0;-30,3;12,6;-17,8;;0
2025-08-05 19:50:00.0;-17,9;1;0;-30,5;12,6;-17,9;;0
2025-08-05 19:55:00.0;-18,1;1;0;-30,7;12,6;-18,1;;0
2025-08-05 20:00:00.0;-18,2;1;0;-30,7;12,4;-18,3;;0
2025-08-05 20:05:00.0;-18,3;1;0;-30,7;12,3;-18,4;;0
2025-08-05 20:10:00.0;-18,5;1;0;-30,6;12;-18,6;;0
2025-08-05 20:15:00.0;-18,6;1;0;-31;12,3;-18,7;;0
2025-08-05 20:20:00.0;-18,7;1;0;-30,9;12,2;-18,8;;0
2025-08-05 20:25:00.0;-18,8;1;0;-31;12,1;-18,9;;0
2025-08-05 20:30:00.0;-18,9;1;0;-31;12;-19;;0
2025-08-05 20:35:00.0;-19;1;0;-31;11,9;-19,1;;0
2025-08-05 20:40:00.0;-19;1;0;-30,9;11,8;-19,1;;0
2025-08-05 20:45:00.0;-19,1;1;0;-31;11,8;-19,2;;0
2025-08-05 20:50:00.0;-19,2;1;0;-31,1;11,9;-19,3;;0
2025-08-05 20:55:00.0;-19,3;1;0;-31;11,6;-19,4;;0
2025-08-05 21:00:00.0;-19,3;1;0;-31,1;11,7;-19,4;;0
2025-08-05 21:05:00.0;-19,3;1;0;-31,1;11,6;-19,5;;0
2025-08-05 21:10:00.0;-19,4;1;0;-31,3;11,7;-19,6;;0
2025-08-05 21:15:00.0;-19,5;1;0;-31,2;11,6;-19,6;;0
2025-08-05 21:20:00.0;-19,6;1;0;-31,3;11,7;-19,7;;0
2025-08-05 21:25:00.0;-19,6;1;0;-31,3;11,6;-19,7;;0
2025-08-05 21:30:00.0;-19,7;1;0;-31,3;11,6;-19,7;;0
2025-08-05 21:35:00.0;-15,9;1;0;-29,5;13,3;-16,1;;0
2025-08-05 21:40:00.0;-17,1;1;0;-30,1;13,3;-16,9;;0
2025-08-05 21:45:00.0;-17,8;1;0;-30,6;12,9;-17,7;;0
2025-08-05 21:50:00.0;-18,2;1;0;-30,6;12,4;-18,2;;0
2025-08-05 21:55:00.0;-18,7;1;0;-31;12,2;-18,7;;0
2025-08-05 22:00:00.0;-18,9;1;0;-30,9;12;-18,9;;0
2025-08-05 22:05:00.0;-19,1;1;0;-31;11,9;-19,1;;0
2025-08-05 22:10:00.0;-19,2;1;0;-31,1;11,9;-19,3;;0
2025-08-05 22:15:00.0;-19,3;1;0;-31,1;11,7;-19,4;;0
2025-08-05 22:20:00.0;-19,5;1;0;-31,2;11,6;-19,5;;0
2025-08-05 22:25:00.0;-19,5;1;0;-31,3;11,7;-19,6;;0
2025-08-05 22:30:00.0;-19,6;1;0;-31,2;11,5;-19,7;;0
2025-08-05 22:35:00.0;-19,6;1;0;-31,3;11,6;-19,7;;0
2025-08-05 22:40:00.0;-17,5;1;0;-30,2;12,3;-17,9;;0
2025-08-05 22:45:00.0;-16,1;1;0;-29,6;13,3;-16,3;;0
2025-08-05 22:50:00.0;-15,5;1;0;-29,6;14;-15,6;;0
2025-08-05 22:55:00.0;-15,3;1;0;-29,6;14,3;-15,3;;0
2025-08-05 23:00:00.0;-15,2;1;0;-29,3;14,2;-15,1;;0
2025-08-05 23:05:00.0;-16,6;1;0;-30,2;13,7;-16,4;;0
2025-08-05 23:10:00.0;-17,2;1;0;-30,5;13,3;-17,2;;0
2025-08-05 23:15:00.0;-17,4;1;0;-30,4;13,1;-17,3;;0
2025-08-05 23:20:00.0;-17,1;1;0;-30,3;12,9;-17,4;;0
2025-08-05 23:25:00.0;-15,7;1;0;-29,7;13,8;-15,9;;0
2025-08-05 23:30:00.0;-14,9;1;0;-29,3;14,4;-15;;0
2025-08-05 23:35:00.0;-14,4;1;0;-29,2;14,8;-14,4;;0
2025-08-05 23:40:00.0;-14;1;0;-29;15;-14;;0
2025-08-05 23:45:00.0;-12;1;0;-33,6;20,7;-12,9;;0
2025-08-05 23:50:00.0;-12,3;1;0;-28,4;16,1;-12,2;;0
2025-08-05 23:55:00.0;-13,1;1;0;-28,7;15,7;-12,9;;0
2025-08-06 00:00:00.0;-13,2;1;0;-28,8;15,6;-13,2;;0
2025-08-06 00:05:00.0;-13,5;1;0;-28,9;15,5;-13,4;;0
2025-08-06 00:10:00.0;-14,2;1;0;-29,3;15,1;-14,2;;0
2025-08-06 00:15:00.0;-14,3;1;0;-29,3;15;-14,3;;0
2025-08-06 00:20:00.0;-14,3;1;0;-29,2;15;-14,2;;0
2025-08-06 00:25:00.0;-15,4;1;0;-29,9;14,5;-15,4;;0
2025-08-06 00:30:00.0;-16,1;1;0;-30,3;14,1;-16,1;;0
2025-08-06 00:35:00.0;-16,8;1;0;-30,6;13,7;-16,9;;0
2025-08-06 00:40:00.0;-17,2;1;0;-30,7;13,5;-17,3;;0
2025-08-06 00:45:00.0;-17,4;1;0;-30,8;13,3;-17,6;;0
2025-08-06 00:50:00.0;-17,7;1;0;-31;13,1;-17,8;;0
2025-08-06 00:55:00.0;-18;1;0;-31,1;12,9;-18,1;;0
2025-08-06 01:00:00.0;-18,1;1;0;-31,2;12,9;-18,3;;0
2025-08-06 01:05:00.0;-18,3;1;0;-31,2;12,8;-18,4;;0
2025-08-06 01:10:00.0;-18,4;1;0;-31,3;12,7;-18,6;;0
2025-08-06 01:15:00.0;-18,5;1;0;-31,3;12,7;-18,7;;0
2025-08-06 01:20:00.0;-18,6;1;0;-31,4;12,6;-18,8;;1
2025-08-06 01:25:00.0;-18,4;1;1;-32,3;13,1;-19,1;;0
2025-08-06 01:30:00.0;-17,2;0;1;-28,2;9,8;-18,3;;0
2025-08-06 01:35:00.0;-16,2;0;1;-26,6;9,8;-16,8;;0
2025-08-06 01:40:00.0;-15,2;0;1;-25,7;10,7;-15;;0
2025-08-06 01:45:00.0;-14,1;0;1;-24,5;12,7;-11,8;;0
2025-08-06 01:50:00.0;-13;0;1;-23,6;13,7;-9,9;;0
2025-08-06 01:55:00.0;-12;0;1;-22,4;14,7;-7,8;;0
2025-08-06 02:00:00.0;-11,3;1;1;-32,9;31,6;-1,2;;0
2025-08-06 02:05:00.0;-10,1;0;1;-32,3;31,5;-0,8;;0
2025-08-06 02:10:00.0;-10;0;1;-32,9;32,6;-0,3;;0
2025-08-06 02:15:00.0;-13,1;0;0;-33,3;25,7;-7,5;;0
2025-08-06 02:20:00.0;-14,3;1;0;-29,6;16,4;-13,2;;0
2025-08-06 02:25:00.0;-14,9;1;0;-28,6;14,1;-14,4;;0
2025-08-06 02:30:00.0;-15,1;1;0;-28,6;13,8;-14,8;;0
2025-08-06 02:35:00.0;-15;1;0;-28,6;13,8;-14,8;;0
2025-08-06 02:40:00.0;-14,8;1;0;-28,5;14,1;-14,5;;0
2025-08-06 02:45:00.0;-14,5;1;0;-28,5;14,4;-14,2;;0
2025-08-06 02:50:00.0;-14,2;1;0;-28,6;14,7;-13,9;;0
2025-08-06 02:55:00.0;-14;1;0;-28,5;14,7;-13,8;;0
2025-08-06 03:00:00.0;-13,8;1;0;-28,6;15;-13,6;;0
2025-08-06 03:05:00.0;-13,2;1;0;-33,1;19,8;-13,3;;0
2025-08-06 03:10:00.0;-14,9;1;0;-29,1;14,5;-14,6;;0
2025-08-06 03:15:00.0;-15,8;1;0;-29,6;13,9;-15,7;;0
2025-08-06 03:20:00.0;-16,5;1;0;-29,9;13,5;-16,4;;0
2025-08-06 03:25:00.0;-16,9;1;0;-30,1;13,2;-16,9;;0
2025-08-06 03:30:00.0;-17,2;1;0;-30,2;13;-17,2;;0
2025-08-06 03:35:00.0;-17,6;1;0;-30,4;12,8;-17,6;;0
2025-08-06 03:40:00.0;-17,8;1;0;-30,5;12,7;-17,9;;0
2025-08-06 03:45:00.0;-18;1;0;-30,7;12,6;-18;;0
2025-08-06 03:50:00.0;-18,2;1;0;-30,7;12,5;-18,2;;0
2025-08-06 03:55:00.0;-18,4;1;0;-30,7;12,3;-18,4;;0
2025-08-06 04:00:00.0;-18,5;1;0;-30,8;12,3;-18,5;;0
2025-08-06 04:05:00.0;-18,5;1;0;-30,9;12,2;-18,6;;0
2025-08-06 04:10:00.0;-18,7;1;0;-30,9;12,2;-18,7;;0
2025-08-06 04:15:00.0;-18,7;1;0;-30,9;12,1;-18,8;;0
2025-08-06 04:20:00.0;-18,9;1;0;-31;12;-18,9;;0
2025-08-06 04:25:00.0;-18,9;1;0;-31;12;-19;;0
2025-08-06 04:30:00.0;-19;1;0;-31;11,9;-19,1;;0
2025-08-06 04:35:00.0;-19,1;1;0;-31;11,9;-19,1;;0
2025-08-06 04:40:00.0;-19,2;1;0;-31,1;11,8;-19,2;;0
2025-08-06 04:45:00.0;-19,2;1;0;-31,1;11,8;-19,3;;0
2025-08-06 04:50:00.0;-19,2;1;0;-31,1;11,8;-19,3;;0
2025-08-06 04:55:00.0;-19,3;1;0;-31,1;11,7;-19,4;;0
2025-08-06 05:00:00.0;-19,3;1;0;-31,1;11,7;-19,4;;0
2025-08-06 05:05:00.0;-19,4;1;0;-31,2;11,7;-19,5;;0
2025-08-06 05:10:00.0;-19,4;1;0;-31,2;11,6;-19,5;;0
2025-08-06 05:15:00.0;-19,5;1;0;-31,2;11,7;-19,6;;0
2025-08-06 05:20:00.0;-19,5;1;0;-30,4;10,8;-19,6;;0
2025-08-06 05:25:00.0;-19,2;1;0;-29,3;10;-19,3;;0
2025-08-06 05:30:00.0;-19;1;0;-29,2;10,2;-19,1;;0
2025-08-06 05:35:00.0;-18,9;1;0;-29,1;10,2;-18,9;;0
2025-08-06 05:40:00.0;-18,8;1;0;-29,1;10,2;-18,9;;0
2025-08-06 05:45:00.0;-18,7;1;0;-29,1;10,3;-18,8;;0
2025-08-06 05:50:00.0;-18,7;1;0;-29;10,2;-18,8;;0
2025-08-06 05:55:00.0;-18,7;1;0;-29;10,2;-18,7;;0
2025-08-06 06:00:00.0;-18,7;1;0;-29,2;10,5;-18,7;;0
2025-08-06 06:05:00.0;-18,7;1;0;-29,1;10,4;-18,7;;0
2025-08-06 06:10:00.0;-18,7;1;0;-29,1;10,5;-18,7;;0
2025-08-06 06:15:00.0;-18,6;1;0;-28,9;10,2;-18,7;;0
2025-08-06 06:20:00.0;-18,7;1;0;-30,2;11,5;-18,7;;0
2025-08-06 06:25:00.0;-19;1;0;-31,2;12,1;-19,1;;0
2025-08-06 06:30:00.0;-19,3;1;0;-31,2;11,8;-19,3;;0
2025-08-06 06:35:00.0;-19,4;1;0;-31,3;11,7;-19,6;;0
2025-08-06 06:40:00.0;-19,5;1;0;-31,2;11,6;-19,6;;0
2025-08-06 06:45:00.0;-19,6;1;0;-31,2;11,5;-19,7;;0
2025-08-06 06:50:00.0;-19,7;1;0;-31,3;11,5;-19,8;;0
2025-08-06 06:55:00.0;-19,8;1;0;-31,4;11,6;-19,8;;0
2025-08-06 07:00:00.0;-19,8;1;0;-31,4;11,5;-19,9;;0
2025-08-06 07:05:00.0;-19,9;1;0;-31,3;11,3;-20;;0
2025-08-06 07:10:00.0;-19,9;1;0;-31,4;11,4;-20;;0
2025-08-06 07:15:00.0;-20;1;0;-31,4;11,3;-20,1;;0
2025-08-06 07:20:00.0;-20;1;0;-31,4;11,3;-20,1;;0
2025-08-06 07:25:00.0;-20,1;1;0;-31,4;11,3;-20,1;;0
2025-08-06 07:30:00.0;-20,1;1;0;-31,4;11,3;-20,1;;0
2025-08-06 07:35:00.0;-20,1;1;0;-31,4;11,3;-20,2;;0
2025-08-06 07:40:00.0;-20,2;1;0;-31,4;11,2;-20,2;;0
2025-08-06 07:45:00.0;-20,2;1;0;-31,5;11,3;-20,2;;0
2025-08-06 07:50:00.0;-20,2;1;0;-31,6;11,3;-20,3;;0
2025-08-06 07:55:00.0;-20,2;1;0;-30,8;10,5;-20,3;;0
2025-08-06 08:00:00.0;-20,1;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:05:00.0;-20,2;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:10:00.0;-20,1;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:15:00.0;-20,1;1;0;-30,3;10,1;-20,2;;0
2025-08-06 08:20:00.0;-20,1;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:25:00.0;-20,2;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:30:00.0;-20,2;1;0;-30,4;10,2;-20,2;;0
2025-08-06 08:35:00.0;-20,2;1;0;-30;9,8;-20,2;;0
2025-08-06 08:40:00.0;-20,2;1;0;-30;9,8;-20,2;;0
2025-08-06 08:45:00.0;-20,2;1;0;-30,1;9,9;-20,2;;0
2025-08-06 08:50:00.0;-18;1;0;-30,5;11,7;-18,8;;0
2025-08-06 08:55:00.0;-16,2;1;0;-29,8;13,3;-16,4;;0
2025-08-06 09:00:00.0;-15,6;1;0;-29,5;13,9;-15,7;;0
2025-08-06 09:05:00.0;-16,8;1;0;-30,1;13,5;-16,6;;0
2025-08-06 09:10:00.0;-17,8;1;0;-30,5;12,8;-17,7;;0
2025-08-06 09:15:00.0;-18,7;1;0;-31;12,3;-18,6;;0
2025-08-06 09:20:00.0;-19;1;0;-31,2;12,1;-19;;1
2025-08-06 09:25:00.0;-19,2;1;1;-33,6;14;-19,6;;0
2025-08-06 09:30:00.0;-17,9;0;1;-28,7;9,8;-18,9;;0
2025-08-06 09:35:00.0;-16,3;0;1;-26,2;9,7;-16,5;;0
2025-08-06 09:40:00.0;-15,6;0;1;-25,3;10,9;-14,4;;0
2025-08-06 09:45:00.0;-13,8;0;1;-24,1;12,1;-12,1;;0
2025-08-06 09:50:00.0;-11,5;0;1;-23,6;13,8;-9,8;;0
2025-08-06 09:55:00.0;-12,6;0;1;-24,4;15,9;-8,5;;0
2025-08-06 10:00:00.0;-11,8;0;1;-22,3;16;-6,4;;0
2025-08-06 10:05:00.0;-11,1;0;1;-33,1;32,7;-0,4;;0
2025-08-06 10:10:00.0;-10,4;0;1;-33,3;32,8;-0,4;;0
2025-08-06 10:15:00.0;-14;1;0;-26,9;34;7,1;;0
