Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; ;;;
2025-08-11 00:00:00.0;-20,2;1;0;-30,1;10;-20,1;;;;11/08/2025
2025-08-11 00:05:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 00:10:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-11 00:15:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-11 00:20:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-11 00:25:00.0;-20,1;1;0;-29,9;9,9;-20;;;;
2025-08-11 00:30:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 00:35:00.0;-19,9;1;0;-29,9;10;-19,9;;;;
2025-08-11 00:40:00.0;-19,9;1;0;-29,9;10;-19,8;;;;
2025-08-11 00:45:00.0;-19,9;1;0;-29,9;10;-19,8;;;;
2025-08-11 00:50:00.0;-19,9;1;0;-29,8;10;-19,8;;;;
2025-08-11 00:55:00.0;-19,8;1;0;-29,8;10;-19,8;;;;
2025-08-11 01:00:00.0;-19,9;1;0;-30,6;10,9;-19,8;;;;
2025-08-11 01:05:00.0;-19,9;1;0;-30,2;10,4;-19,8;;;;
2025-08-11 01:10:00.0;-19,9;1;0;-30;10,1;-19,9;;;;
2025-08-11 01:15:00.0;-19,9;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:20:00.0;-19,9;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:25:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:30:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:35:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:40:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:45:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:50:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 01:55:00.0;-20;1;0;-30;10;-19,9;;;;
2025-08-11 02:00:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 02:05:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 02:10:00.0;-20;1;0;-30;10;-19,9;;;;
2025-08-11 02:15:00.0;-20;1;0;-30;10;-19,9;;;;
2025-08-11 02:20:00.0;-20,1;1;0;-29,9;10;-20;;;;
2025-08-11 02:25:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 02:30:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 02:35:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 02:40:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 02:45:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 02:50:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 02:55:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:00:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 03:05:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:10:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:15:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:20:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:25:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:30:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:35:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:40:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:45:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:50:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 03:55:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 04:00:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:05:00.0;-20,2;1;0;-30;10;-20,1;;;;
2025-08-11 04:10:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:15:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:20:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:25:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:30:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:35:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:40:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:45:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:50:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 04:55:00.0;-20,1;1;0;-28,8;8,8;-20;;;;
2025-08-11 05:00:00.0;-20,1;1;0;-29,4;9,4;-20;;;;
2025-08-11 05:05:00.0;-20,1;1;0;-29,7;9,7;-20;;;;
2025-08-11 05:10:00.0;-20;1;0;-29,8;9,9;-19,9;;;;
2025-08-11 05:15:00.0;-20;1;0;-29,8;9,9;-19,9;;;;
2025-08-11 05:20:00.0;-20;1;0;-29,8;9,8;-19,9;;;;
2025-08-11 05:25:00.0;-20;1;0;-29,6;9,7;-19,9;;;;
2025-08-11 05:30:00.0;-20;1;0;-29,7;9,8;-19,9;;;;
2025-08-11 05:35:00.0;-19,9;1;0;-29,8;10;-19,8;;;;
2025-08-11 05:40:00.0;-19,9;1;0;-29,7;10;-19,8;;;;
2025-08-11 05:45:00.0;-19,9;1;0;-29,7;9,9;-19,8;;;;
2025-08-11 05:50:00.0;-19,8;1;0;-29,7;10;-19,8;;;;
2025-08-11 05:55:00.0;-19,9;1;0;-30,9;11,1;-19,8;;;;
2025-08-11 06:00:00.0;-19,9;1;0;-30,3;10,6;-19,8;;;;
2025-08-11 06:05:00.0;-19,9;1;0;-30;10,2;-19,8;;;;
2025-08-11 06:10:00.0;-19,6;1;0;-30,9;11,2;-19,7;;;;
2025-08-11 06:15:00.0;-19,4;1;0;-31,7;12,5;-19,2;;;;
2025-08-11 06:20:00.0;-19,1;1;0;-30,1;11,2;-18,9;;;;
2025-08-11 06:25:00.0;-18,6;1;0;-31,5;13,1;-18,4;;;;
2025-08-11 06:30:00.0;-18,3;1;0;-31,3;13,3;-18;;;;
2025-08-11 06:35:00.0;-17,9;1;0;-31,2;13,6;-17,6;;;;
2025-08-11 06:40:00.0;-17,6;1;0;-30,9;13,6;-17,3;;;;
2025-08-11 06:45:00.0;-17,4;1;0;-30,7;13,7;-17,1;;;;
2025-08-11 06:50:00.0;-17;1;0;-30,6;13,9;-16,7;;;;
2025-08-11 06:55:00.0;-16,8;1;0;-30,6;14,1;-16,5;;;;
2025-08-11 07:00:00.0;-17;1;0;-30,8;14;-16,8;;;;
2025-08-11 07:05:00.0;-18,2;1;0;-31,4;13,4;-18;;;;
2025-08-11 07:10:00.0;-19,3;1;0;-31,9;12,7;-19,1;;;;
2025-08-11 07:15:00.0;-19,7;1;0;-31,9;12,3;-19,6;;;;
2025-08-11 07:20:00.0;-20,1;1;0;-32,1;12,1;-20;;;;
2025-08-11 07:25:00.0;-20,3;1;0;-31,9;11,7;-20,2;;;;
2025-08-11 07:30:00.0;-20,3;1;0;-28,7;8,5;-20,2;;;;
2025-08-11 07:35:00.0;-20,1;1;0;-29,1;9;-20,1;;;;
2025-08-11 07:40:00.0;-20,2;1;0;-29,7;9,6;-20,1;;;;
2025-08-11 07:45:00.0;-20,2;1;0;-29,6;9,5;-20,1;;;;
2025-08-11 07:50:00.0;-20,1;1;0;-29,6;9,5;-20,1;;;;
2025-08-11 07:55:00.0;-20,1;1;0;-29,8;9,8;-20;;;;
2025-08-11 08:00:00.0;-20;1;0;-29,9;9,9;-19,9;;;;
2025-08-11 08:05:00.0;-20;1;0;-29,9;9,9;-19,9;;;;
2025-08-11 08:10:00.0;-20;1;0;-29,9;9,9;-19,9;;;;
2025-08-11 08:15:00.0;-20;1;0;-29,9;10;-19,9;;;;
2025-08-11 08:20:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 08:25:00.0;-20;1;0;-30;10;-19,9;;;;
2025-08-11 08:30:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 08:35:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 08:40:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-11 08:45:00.0;-20;1;0;-30;10;-20;;;;
2025-08-11 08:50:00.0;-19,6;1;0;-33,7;14,1;-19,5;;;;
2025-08-11 08:55:00.0;-20,3;1;0;-31,1;10,9;-20,1;;;;
2025-08-11 09:00:00.0;-20,3;1;0;-27,7;7,5;-20,2;;;;
2025-08-11 09:05:00.0;-20;1;0;-28,3;8,2;-20,1;;;;
2025-08-11 09:10:00.0;-20;1;0;-29,1;9,1;-20;;;;
2025-08-11 09:15:00.0;-19,9;1;0;-29,5;9,6;-19,9;;;;
2025-08-11 09:20:00.0;-20;1;0;-29,7;9,8;-19,9;;;;
2025-08-11 09:25:00.0;-20;1;0;-29,8;9,9;-19,9;;;;
2025-08-11 09:30:00.0;-19;0;1;-24,9;5,5;-19,4;;;;
2025-08-11 09:35:00.0;-17,2;0;1;-22,5;4,4;-18,1;;;;
2025-08-11 09:40:00.0;-14,9;0;1;-31,6;20,9;-10,8;;;;
2025-08-11 09:45:00.0;-14,1;0;1;-31,5;21,1;-10,4;;;;
2025-08-11 09:50:00.0;-12,6;0;1;-30,9;21,9;-9;;;;
2025-08-11 09:55:00.0;-12,7;0;1;-29,4;21,4;-8;;;;
2025-08-11 10:00:00.0;-13,3;0;1;-30,3;22,8;-7,5;;;;
2025-08-11 10:05:00.0;-13,3;0;1;-29,1;22,1;-7;;;;
2025-08-11 10:10:00.0;-13,1;0;1;-28,4;22;-6,4;;;;
2025-08-11 10:15:00.0;-15,5;0;0;-30,3;28,1;-2,1;;;;
2025-08-11 10:20:00.0;-17,5;1;0;-30,9;14,6;-16,4;;;;
2025-08-11 10:25:00.0;-18,5;1;0;-31,2;13,1;-18,1;;;;
2025-08-11 10:30:00.0;-19,2;1;0;-31,4;12,4;-19;;;;
2025-08-11 10:35:00.0;-15,7;1;0;-29,8;13,7;-16,2;;;;
2025-08-11 10:40:00.0;-16,7;1;0;-30,5;14,1;-16,4;;;;
2025-08-11 10:45:00.0;-18,1;1;0;-31,1;13,3;-17,8;;;;
2025-08-11 10:50:00.0;-18,8;1;0;-31,4;12,9;-18,6;;;;
2025-08-11 10:55:00.0;-19,3;1;0;-31,7;12,5;-19,2;;;;
2025-08-11 11:00:00.0;-16,3;1;0;-30,4;13,8;-16,6;;;;
2025-08-11 11:05:00.0;-15,1;1;0;-29,9;14,8;-15,1;;;;
2025-08-11 11:10:00.0;-14;1;0;-29,5;15,7;-13,8;;;;
2025-08-11 11:15:00.0;-13,4;1;0;-29,2;16,2;-13,1;;;;
2025-08-11 11:20:00.0;-12,4;1;0;-28,4;16,2;-12,2;;;;
2025-08-11 11:25:00.0;-12;1;0;-28,7;16,9;-11,7;;;;
2025-08-11 11:30:00.0;-11,9;1;0;-29;17,5;-11,5;;;;
2025-08-11 11:35:00.0;-11,3;1;0;-22;10,9;-11,1;;;;
2025-08-11 11:40:00.0;-11,8;1;0;-30,4;19,1;-11,3;;;;
2025-08-11 11:45:00.0;-13,8;1;0;-29,8;16,3;-13,4;;;;
2025-08-11 11:50:00.0;-15,5;1;0;-30,6;15,3;-15,2;;;;
2025-08-11 11:55:00.0;-16,5;1;0;-31;14,7;-16,3;;;;
2025-08-11 12:00:00.0;-17,3;1;0;-31,3;14,2;-17,1;;;;
2025-08-11 12:05:00.0;-17,9;1;0;-31,4;13,7;-17,8;;;;
2025-08-11 12:10:00.0;-18,5;1;0;-31,9;13,4;-18,5;;;;
2025-08-11 12:15:00.0;-18,9;1;0;-31,9;13,1;-18,9;;;;
2025-08-11 12:20:00.0;-17,3;1;0;-31,2;13,4;-17,8;;;;
2025-08-11 12:25:00.0;-17,4;1;0;-31,3;13,9;-17,5;;;;
2025-08-11 12:30:00.0;-18,4;1;0;-31,8;13,5;-18,4;;;;
2025-08-11 12:35:00.0;-18;1;0;-31,6;13,8;-17,9;;;;
2025-08-11 12:40:00.0;-18,7;1;0;-31,9;13,3;-18,6;;;;
2025-08-11 12:45:00.0;-19,2;1;0;-32;12,9;-19,1;;;;
2025-08-11 12:50:00.0;-19,6;1;0;-32,3;12,8;-19,5;;;;
2025-08-11 12:55:00.0;-20;1;0;-32,5;12,6;-19,9;;;;
2025-08-11 13:00:00.0;-18,3;1;0;-31,7;12,6;-19,1;;;;
2025-08-11 13:05:00.0;-15,9;1;0;-30,8;14,7;-16,1;;;;
2025-08-11 13:10:00.0;-15,7;1;0;-30,9;15,1;-15,8;;;;
2025-08-11 13:15:00.0;-16,7;1;0;-31,1;14,2;-16,8;;;;
2025-08-11 13:20:00.0;-15,8;1;0;-30,8;14,9;-15,9;;;;
2025-08-11 13:25:00.0;-16;1;0;-31;15,1;-15,8;;;;
2025-08-11 13:30:00.0;-16;0;1;-32,3;16;-16,3;;;;
2025-08-11 13:35:00.0;-15,6;0;1;-29,5;13,9;-15,6;;;;
2025-08-11 13:40:00.0;-14,7;0;1;-28;14,7;-13,3;;;;
2025-08-11 13:45:00.0;-14,4;0;1;-27,4;15,4;-11,9;;;;
2025-08-11 13:50:00.0;-13,8;0;1;-26;15,5;-10,5;;;;
2025-08-11 13:55:00.0;-14,1;0;1;-27,1;17,6;-9,6;;;;
2025-08-11 14:00:00.0;-13,3;0;1;-25,1;17;-7,9;;;;
2025-08-11 14:05:00.0;-13,6;0;1;-26,6;19,1;-7,4;;;;
2025-08-11 14:10:00.0;-13;0;1;-25;18,5;-6,5;;;;
2025-08-11 14:15:00.0;-13;0;1;-20;15,9;-4;;;;
2025-08-11 14:20:00.0;-16,3;1;0;-33,8;20;-13,7;;;;
2025-08-11 14:25:00.0;-18,1;1;0;-31;13,4;-17,6;;;;
2025-08-11 14:30:00.0;-18,6;1;0;-31,3;12,9;-18,3;;;;
2025-08-11 14:35:00.0;-18,7;1;0;-31,2;12,5;-18,7;;;;
2025-08-11 14:40:00.0;-18,2;1;0;-31,1;12,9;-18,2;;;;
2025-08-11 14:45:00.0;-18;1;0;-31;13;-17,9;;;;
2025-08-11 14:50:00.0;-17,5;1;0;-30,8;13,5;-17,3;;;;
2025-08-11 14:55:00.0;-17;1;0;-30,6;13,9;-16,7;;;;
2025-08-11 15:00:00.0;-16,7;1;0;-30,5;14,1;-16,4;;;;
2025-08-11 15:05:00.0;-16,4;1;0;-30,5;14,4;-16,1;;;;
2025-08-11 15:10:00.0;-16;1;0;-30,4;14,6;-15,8;;;;
2025-08-11 15:15:00.0;-15,8;1;0;-30,3;14,8;-15,5;;;;
2025-08-11 15:20:00.0;-14,9;1;0;-29,7;15;-14,7;;;;
2025-08-11 15:25:00.0;-12,7;1;0;-29,3;16,7;-12,6;;;;
2025-08-11 15:30:00.0;-13,5;1;0;-29,7;16,4;-13,3;;;;
2025-08-11 15:35:00.0;-15,3;1;0;-30,4;15,5;-14,9;;;;
2025-08-11 15:40:00.0;-16,4;1;0;-31;14,8;-16,2;;;;
2025-08-11 15:45:00.0;-17,1;1;0;-31,3;14,3;-17;;;;
2025-08-11 15:50:00.0;-17,7;1;0;-31,5;13,8;-17,7;;;;
2025-08-11 15:55:00.0;-18,4;1;0;-31,7;13,4;-18,4;;;;
2025-08-11 16:00:00.0;-18,5;1;0;-31,7;13,1;-18,6;;;;
2025-08-11 16:05:00.0;-18,2;1;0;-31,7;13,7;-18;;;;
2025-08-11 16:10:00.0;-18,7;1;0;-32;13,3;-18,6;;;;
2025-08-11 16:15:00.0;-19;1;0;-32;13;-19;;;;
2025-08-11 16:20:00.0;-17,4;0;0;-20,2;2,1;-18,1;;;;
2025-08-11 16:25:00.0;-17,2;1;0;-31,2;14,1;-17,1;;;;
2025-08-11 16:30:00.0;-17,5;1;0;-33,6;16,3;-17,3;;;;
2025-08-11 16:35:00.0;-18,4;1;0;-31,9;13,7;-18,2;;;;
2025-08-11 16:40:00.0;-16,5;1;0;-31;14,3;-16,7;;;;
2025-08-11 16:45:00.0;-15,8;1;0;-30,8;15;-15,9;;;;
2025-08-11 16:50:00.0;-15,8;1;0;-30,8;15,1;-15,7;;;;
2025-08-11 16:55:00.0;-15,3;1;0;-30,6;15,3;-15,3;;;;
2025-08-11 17:00:00.0;-16,6;1;0;-31,2;14,9;-16,4;;;;
2025-08-11 17:05:00.0;-17,8;1;0;-31,7;14;-17,6;;;;
2025-08-11 17:10:00.0;-18,2;1;0;-31,8;13,6;-18,2;;;;
2025-08-11 17:15:00.0;-18,6;1;0;-31,9;13,3;-18,6;;;;
2025-08-11 17:20:00.0;-18,5;1;0;-32;13,5;-18,5;;;;
2025-08-11 17:25:00.0;-19,2;1;1;-36,6;17,3;-19,3;;;;
2025-08-11 17:30:00.0;-18,3;0;1;-29,6;10,6;-19;;;;
2025-08-11 17:35:00.0;-16,8;0;1;-26,7;9;-17,8;;;;
2025-08-11 17:40:00.0;-13;0;1;-26,7;10,5;-16,2;;;;
2025-08-11 17:45:00.0;-13,8;0;1;-26,5;11,9;-14,5;;;;
2025-08-11 17:50:00.0;-13,5;0;1;-24,4;12,6;-11,8;;;;
2025-08-11 17:55:00.0;-13,9;0;1;-24,8;14,1;-10,7;;;;
2025-08-11 18:00:00.0;-13,4;0;1;-22,9;13,5;-9,4;;;;
2025-08-11 18:05:00.0;-13,5;0;1;-24,6;15,9;-8,7;;;;
2025-08-11 18:10:00.0;-13,3;0;1;-23,4;15,5;-7,9;;;;
2025-08-11 18:15:00.0;-14;0;0;-33,1;39,2;6,2;;;;
2025-08-11 18:20:00.0;-15,6;0;0;-23,7;24,8;1,2;;;;
2025-08-11 18:25:00.0;-16,9;1;0;-32;16,7;-15,3;;;;
2025-08-11 18:30:00.0;-17,7;1;0;-30,9;13,6;-17,3;;;;
2025-08-11 18:35:00.0;-17,4;1;0;-30,8;13,5;-17,3;;;;
2025-08-11 18:40:00.0;-17,2;1;0;-30,6;13,5;-17,1;;;;
2025-08-11 18:45:00.0;-16,9;1;0;-30,5;13,7;-16,8;;;;
2025-08-11 18:50:00.0;-16,5;1;0;-30,4;14,1;-16,3;;;;
2025-08-11 18:55:00.0;-16,3;1;0;-30,4;14,4;-16;;;;
2025-08-11 19:00:00.0;-15,9;1;0;-30,3;14,6;-15,7;;;;
2025-08-11 19:05:00.0;-15,7;1;0;-30,3;14,8;-15,5;;;;
2025-08-11 19:10:00.0;-15,5;1;0;-30,3;14,9;-15,3;;;;
2025-08-11 19:15:00.0;-14,7;1;0;-29,6;15;-14,5;;;;
2025-08-11 19:20:00.0;-14,6;1;0;-30;15,7;-14,4;;;;
2025-08-11 19:25:00.0;-16,1;1;0;-30,8;14,9;-15,9;;;;
2025-08-11 19:30:00.0;-17;1;0;-31,2;14,4;-16,9;;;;
2025-08-11 19:35:00.0;-17,7;1;0;-31,4;13,9;-17,6;;;;
2025-08-11 19:40:00.0;-18,1;1;0;-31,5;13,5;-18;;;;
2025-08-11 19:45:00.0;-18,7;1;0;-31,8;13,3;-18,6;;;;
2025-08-11 19:50:00.0;-19;1;0;-31,8;12,9;-18,9;;;;
2025-08-11 19:55:00.0;-19,2;1;0;-32;12,8;-19,2;;;;
2025-08-11 20:00:00.0;-19,4;1;0;-32;12,6;-19,4;;;;
2025-08-11 20:05:00.0;-19,6;1;0;-32,2;12,6;-19,6;;;;
2025-08-11 20:10:00.0;-16,5;1;0;-31;14;-17;;;;
2025-08-11 20:15:00.0;-15,7;1;0;-30,7;14,8;-15,9;;;;
2025-08-11 20:20:00.0;-16,5;1;0;-31;14,8;-16,2;;;;
2025-08-11 20:25:00.0;-17,6;1;0;-31,5;14,1;-17,4;;;;
2025-08-11 20:30:00.0;-18,6;1;0;-31,8;13,4;-18,4;;;;
2025-08-11 20:35:00.0;-18,9;1;0;-31,9;13,1;-18,9;;;;
2025-08-11 20:40:00.0;-19,2;1;0;-32,1;13;-19,2;;;;
2025-08-11 20:45:00.0;-19,5;1;0;-32,2;12,8;-19,5;;;;
2025-08-11 20:50:00.0;-19,7;1;0;-32,3;12,6;-19,7;;;;
2025-08-11 20:55:00.0;-20;1;0;-32,4;12,4;-20;;;;
2025-08-11 21:00:00.0;-20,1;1;0;-32,4;12,3;-20,1;;;;
2025-08-11 21:05:00.0;-20,2;1;0;-32,2;12,1;-20,2;;;;
2025-08-11 21:10:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-11 21:15:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-11 21:20:00.0;-20,2;1;0;-30,1;10;-20,2;;;;
2025-08-11 21:25:00.0;-20,2;1;0;-30,2;10;-20,2;;;;
2025-08-11 21:30:00.0;-20,2;1;0;-29,4;9,2;-20,1;;;;
2025-08-11 21:35:00.0;-20,2;1;0;-29,7;9,6;-20,1;;;;
2025-08-11 21:40:00.0;-20,2;1;0;-29,8;9,7;-20,1;;;;
2025-08-11 21:45:00.0;-20,2;1;0;-29,8;9,7;-20,1;;;;
2025-08-11 21:50:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-11 21:55:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-11 22:00:00.0;-20,1;1;0;-29,5;9;-20,1;;;;
2025-08-11 22:05:00.0;-17,7;1;0;-32,7;14,3;-18,4;;;;
2025-08-11 22:10:00.0;-16,3;1;0;-31,1;14,5;-16,6;;;;
2025-08-11 22:15:00.0;-15,9;1;0;-30,9;14,9;-16;;;;
2025-08-11 22:20:00.0;-15,6;1;0;-30,7;15,1;-15,6;;;;
2025-08-11 22:25:00.0;-15,6;1;0;-30,7;15;-15,6;;;;
2025-08-11 22:30:00.0;-15,5;1;0;-30,7;15,2;-15,5;;;;
2025-08-11 22:35:00.0;-15,5;1;0;-30,8;15,3;-15,4;;;;
2025-08-11 22:40:00.0;-16,7;1;0;-31,1;14,7;-16,4;;;;
2025-08-11 22:45:00.0;-17,4;1;0;-31,6;14,3;-17,3;;;;
2025-08-11 22:50:00.0;-18,2;1;0;-31,8;13,7;-18,1;;;;
2025-08-11 22:55:00.0;-18,5;1;0;-31,9;13,5;-18,5;;;;
2025-08-11 23:00:00.0;-18,8;1;0;-32,2;13,4;-18,8;;;;
2025-08-11 23:05:00.0;-19;1;0;-32,2;13,2;-19;;;;
2025-08-11 23:10:00.0;-19,3;1;0;-32,3;12,9;-19,4;;;;
2025-08-11 23:15:00.0;-19,5;1;0;-32,3;12,8;-19,5;;;;
2025-08-11 23:20:00.0;-19,7;1;0;-32,4;12,8;-19,7;;;;
2025-08-11 23:25:00.0;-18,8;1;0;-32,1;13,2;-18,9;;;;
2025-08-11 23:30:00.0;-19,2;1;0;-32,3;13;-19,3;;;;
2025-08-11 23:35:00.0;-19,4;1;0;-32,3;12,9;-19,4;;;;
2025-08-11 23:40:00.0;-19,6;1;0;-32,4;12,8;-19,6;;;;
2025-08-11 23:45:00.0;-19,3;1;0;-32,3;12,8;-19,4;;;;
2025-08-11 23:50:00.0;-19,6;1;0;-32,4;12,8;-19,6;;;;
2025-08-11 23:55:00.0;-19,9;1;0;-32,5;12,6;-19,9;;;;
2025-08-12 00:00:00.0;-20,1;1;0;-32,6;12,5;-20,1;;;;
2025-08-12 00:05:00.0;-19,8;1;0;-28,9;9,2;-19,7;;;;
2025-08-12 00:10:00.0;-19,4;1;0;-32,7;13,4;-19,3;;;;
2025-08-12 00:15:00.0;-19,9;1;0;-32,6;12,7;-19,9;;;;
2025-08-12 00:20:00.0;-20,1;1;0;-32,7;12,6;-20,1;;;;
2025-08-12 00:25:00.0;-20,2;1;0;-32,2;12;-20,2;;;;
2025-08-12 00:30:00.0;-20,2;1;0;-29,7;9,5;-20,2;;;;
2025-08-12 00:35:00.0;-20,1;1;0;-30;9,8;-20,2;;;;
2025-08-12 00:40:00.0;-20,2;1;0;-30;9,9;-20,2;;;;
2025-08-12 00:45:00.0;-20;0;0;-28,6;8,3;-20,2;;;;
2025-08-12 00:50:00.0;-19,5;1;0;-33,1;13,7;-19,4;;;;
2025-08-12 00:55:00.0;-20,1;1;0;-32,7;12,6;-20;;;;
2025-08-12 01:00:00.0;-20,3;1;0;-31,3;11;-20,2;;;;
2025-08-12 01:05:00.0;-20,2;1;0;-28,6;8,4;-20,2;;;;
2025-08-12 01:10:00.0;-20,2;1;0;-29,1;9;-20,1;;;;
2025-08-12 01:15:00.0;-20,2;1;0;-29,8;9,7;-20,1;;;;
2025-08-12 01:20:00.0;-20,1;1;0;-30;9,8;-20,1;;;;
2025-08-12 01:25:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-12 01:30:00.0;-19,8;0;1;-28,3;8,2;-20,1;;;;
2025-08-12 01:35:00.0;-18,3;0;1;-24,2;5,7;-18,5;;;;
2025-08-12 01:40:00.0;-17,4;0;1;-22,9;6,2;-16,8;;;;
2025-08-12 01:45:00.0;-16,5;0;1;-22,1;7;-15,1;;;;
2025-08-12 01:50:00.0;-15,8;0;1;-31,9;23,2;-8,7;;;;
2025-08-12 01:55:00.0;-15,1;0;1;-30,6;22,4;-8,2;;;;
2025-08-12 02:00:00.0;-13,8;0;1;-29,6;22,6;-7;;;;
2025-08-12 02:05:00.0;-12,8;0;1;-29,7;23,6;-6,1;;;;
2025-08-12 02:10:00.0;-13;0;1;-30,2;24,6;-5,6;;;;
2025-08-12 02:15:00.0;-12,9;0;1;-31;25,7;-5,3;;;;
2025-08-12 02:20:00.0;-16;0;0;-24,7;23,8;-0,9;;;;
2025-08-12 02:25:00.0;-16,6;1;0;-31,4;16,1;-15,3;;;;
2025-08-12 02:30:00.0;-16,9;1;0;-30,5;14,1;-16,4;;;;
2025-08-12 02:35:00.0;-16,9;1;0;-30,5;14;-16,5;;;;
2025-08-12 02:40:00.0;-16,7;1;0;-30,4;14,1;-16,3;;;;
2025-08-12 02:45:00.0;-16,4;1;0;-30,4;14,3;-16;;;;
2025-08-12 02:50:00.0;-16,2;1;0;-30,4;14,5;-15,9;;;;
2025-08-12 02:55:00.0;-16;1;0;-30,4;14,7;-15,8;;;;
2025-08-12 03:00:00.0;-15,9;1;0;-30,4;14,8;-15,6;;;;
2025-08-12 03:05:00.0;-15,4;1;0;-30,3;14,9;-15,4;;;;
2025-08-12 03:10:00.0;-16,7;1;0;-30,9;14,5;-16,4;;;;
2025-08-12 03:15:00.0;-17,6;1;0;-31,4;14;-17,4;;;;
2025-08-12 03:20:00.0;-18,3;1;0;-31,7;13,5;-18,2;;;;
2025-08-12 03:25:00.0;-18,8;1;0;-31,8;13,2;-18,7;;;;
2025-08-12 03:30:00.0;-19,2;1;0;-32;12,8;-19,2;;;;
2025-08-12 03:35:00.0;-19,5;1;0;-32,1;12,6;-19,5;;;;
2025-08-12 03:40:00.0;-19,8;1;0;-32,2;12,4;-19,7;;;;
2025-08-12 03:45:00.0;-19,9;1;0;-32,3;12,3;-19,9;;;;
2025-08-12 03:50:00.0;-20,1;1;0;-32,3;12,2;-20,1;;;;
2025-08-12 03:55:00.0;-20,2;1;0;-31,8;11,6;-20,2;;;;
2025-08-12 04:00:00.0;-20,2;1;0;-29,8;9,6;-20,2;;;;
2025-08-12 04:05:00.0;-20,1;1;0;-29,5;9,4;-20,2;;;;
2025-08-12 04:10:00.0;-20,1;1;0;-29,9;9,7;-20,1;;;;
2025-08-12 04:15:00.0;-20,2;1;0;-30,1;9,9;-20,2;;;;
2025-08-12 04:20:00.0;-20,1;1;0;-29,2;9,1;-20,1;;;;
2025-08-12 04:25:00.0;-20,1;1;0;-29,7;9,6;-20,1;;;;
2025-08-12 04:30:00.0;-20,1;1;0;-29,9;9,8;-20,1;;;;
2025-08-12 04:35:00.0;-20,2;1;0;-30,1;9,9;-20,1;;;;
